filename	ann_id	label	start_span	end_span	text
S0211-57352013000400004-1	T14	GPE_NOM	3445	3452	Galicia
S0211-57352013000400004-1	T15	GPE_NOM	3465	3480	norte de España
S0211-57352013000400004-1	T16	GEO_GEN	3516	3532	esfera psicótica
S0211-57352013000400004-1	T17	COMUNIDAD	3836	3843	gallego
S0211-57352013000400004-1	T18	GPE_GEN	3905	3911	región
S0211-57352013000400004-1	T19	FAC_GEN	4085	4089	piso
S0211-57352013000400004-1	T20	FAC_GEN	4457	4461	piso
S0211-57352013000400004-1	T21	FAC_NOM	4691	4695	MMSE
S0211-57352013000400004-1	T22	COMUNIDAD	4730	4738	española
S0211-57352013000400004-1	T23	COMUNIDAD	5078	5088	extranjero
S0211-57352013000400004-1	T24	COMUNIDAD	5356	5363	gallego
S0211-57352013000400004-1	T25	DEPARTAMENTO	5536	5559	consulta de seguimiento
S0211-57352013000400004-1	T26	COMUNIDAD	5683	5690	gallego
S0211-57352013000400004-1	T27	FAC_NOM	5790	5794	MMSE
S0211-57352013000400004-1	T28	FAC_NOM	5810	5815	ACEve
S0211-57352013000400004-1	T29	FAC_GEN	6106	6114	vivienda
S0211-57352013000400004-1	T30	COMUNIDAD	6276	6286	extranjero
S0211-57352013000400004-1	T31	FAC_GEN	6473	6477	piso
S0211-57352013000400004-1	T32	DEPARTAMENTO	6613	6621	consulta
S0211-57352013000400004-1	T33	DEPARTAMENTO	6674	6697	servicio de psiquiatría
S0211-57352013000400004-1	T34	GPE_NOM	19275	19284	Cambridge
S0211-57352013000400004-1	T35	FAC_GEN	20029	20036	colegio
S0211-57352013000400004-1	T36	FAC_GEN	20231	20239	vivienda
S0211-57352013000400004-1	T37	FAC_GEN	20292	20303	vecindarios
S0211-69952013000400028-1	T0	TRANSPORTE	79	84	viaje
S0211-69952013000400028-1	T1	GPE_NOM	87	95	Estambul
S0211-69952013000400028-1	T2	FAC_GEN	405	413	hospital
S0212-16112005000400011-1	T0	DEPARTAMENTO	133	154	Servicio de Digestivo
S0212-16112005000400011-1	T1	FAC_NOM	159	178	Hospital Son Dureta
S0212-16112005000400011-1	T2	DEPARTAMENTO	615	635	Servicio de Farmacia
S0212-16112005000400011-1	T3	DEPARTAMENTO	1867	1888	servicio de urgencias
S0212-16112005000400011-1	T4	FAC_GEN	1900	1908	hospital
S0212-16112005000400011-1	T5	DEPARTAMENTO	1998	2019	Servicio de Digestivo
S0212-71992007000200005-1	T0	DEPARTAMENTO	145	153	consulta
S0212-71992007000200005-1	T1	FAC_GEN	265	269	casa
S0212-71992007000200005-1	T2	FAC_GEN	481	490	domicilio
S0212-71992007000200005-1	T3	DEPARTAMENTO	618	626	servicio
S0212-71992007000200005-1	T4	COMUNIDAD	1179	1187	europaea
S0212-71992007000200005-1	T5	GPE_NOM	1328	1335	Quercus
S0212-71992007000200005-1	T6	COMUNIDAD	1362	1371	arizonica
S0212-71992007000200005-1	T7	COMUNIDAD	2869	2877	europaea
S0212-71992007000200005-1	T8	GPE_NOM	1043	1047	rizo
S0213-12852006000500005-1	T0	FAC_GEN	39	79	Clínica Odontológica Docente Asistencial
S0213-12852006000500005-1	T1	FAC_NOM	86	112	Universidad de la Frontera
S0213-12852006000500005-1	T2	FAC_NOM	1532	1574	Inmediatamente la paciente fue traslada al
S0213-12852006000500005-1	T3	DEPARTAMENTO	1575	1595	servicio de urgencia
S0325-00752009000100012-1	T0	GPE_GEN	64	80	localidad vecina
S0325-00752009000100012-1	T1	DEPARTAMENTO	84	108	Servicio de Neonatología
S0325-00752009000100012-1	T2	FAC_NOM	113	143	Hospital "Alejandro Gutiérrez"
S0325-00752009000100012-1	T3	GPE_NOM	147	160	Venado Tuerto
S0325-00752009000100012-1	T4	GPE_NOM	162	170	Santa Fe
S0325-00752009000100012-1	T5	GPE_NOM	172	181	Argentina
S0325-00752009000100012-1	T6	DEPARTAMENTO	491	499	consulta
S0325-00752009000100012-1	T7	GPE_GEN	506	525	localidad de origen
S0325-00752009000100012-1	T8	DEPARTAMENTO	851	859	servicio
S0325-00752009000100012-1	T9	FAC_GEN	1164	1175	Laboratorio
S0325-00752009000100012-1	T10	DEPARTAMENTO	1371	1387	cirugía infantil
S0365-66912006000100009-1	T0	COMUNIDAD	6	17	ecuatoriana
S0365-66912006000100009-1	T1	DEPARTAMENTO	98	130	consulta externa de oftalmología
S0376-78922009000100011-1	T0	GEO_GEN	49	54	campo
S0376-78922009000100011-1	T1	DEPARTAMENTO	81	89	Servicio
S0376-78922009000100011-1	T2	FAC_GEN	101	109	hospital
S0376-78922009000100011-1	T3	DEPARTAMENTO	318	338	Servicio de Urología
S0376-78922009000100011-1	T4	FAC_GEN	343	366	hospital de procedencia
S0376-78922009000100011-1	T5	FAC_GEN	502	515	centro médico
S0376-78922009000100011-1	T6	DEPARTAMENTO	565	573	Urología
S0376-78922009000100011-1	T7	DEPARTAMENTO	3090	3106	Cirugía Plástica
S0376-78922009000100011-1	T8	DEPARTAMENTO	4655	4676	Unidad de Reanimación
S0376-78922009000100011-1	T9	DEPARTAMENTO	4713	4738	planta de hospitalización
S0376-78922009000100011-1	T10	FAC_GEN	5280	5289	domicilio
S0376-78922009000100011-1	T11	GEO_GEN	5370	5385	región perineal
S0376-78922009000100011-1	T12	DEPARTAMENTO	5672	5679	cirugía
S0376-78922009000100011-1	T13	DEPARTAMENTO	5689	5694	ctiva
S0378-48352005000400004-1	T0	DEPARTAMENTO	35	44	urgencias
S0378-48352005000400004-1	T1	FAC_GEN	49	57	hospital
S0378-48352005000400004-1	T2	GPE_NOM	1384	1389	Congo
S0378-48352005000400004-1	T3	DEPARTAMENTO	1752	1761	Oncología
S0378-48352005000400004-1	T4	FAC_GEN	1773	1795	hospital de referencia
S0378-48352005000400004-1	T5	GPE_NOM	1799	1803	Jaén
S0378-48352005000400008-1	T0	GPE_NOM	106	114	New York
S0378-48352006000600005-1	T0	COMUNIDAD	36	40	ruso
S0378-48352006000600005-1	T1	GEO_GEN	140	143	car
S0378-48352006000600005-1	T2	DEPARTAMENTO	161	170	urgencias
S0378-48352006000600005-1	T3	FAC_GEN	182	190	hospital
S0378-48352006000600005-1	T4	FAC_GEN	523	529	centro
S0378-48352006000600005-1	T5	DEPARTAMENTO	954	964	Neumología
S0378-48352006000600005-1	T6	DEPARTAMENTO	1728	1741	Microbiología
S0378-48352006000600005-1	T7	DEPARTAMENTO	1775	1781	ología
S0378-48352006000600005-1	T8	GEO_GEN	2199	2204	zonal
S0378-48352006000600005-1	T9	DEPARTAMENTO	2510	2545	servicio de Oncología Radioterápica
S0378-48352006000600005-1	T10	FAC_GEN	2697	2707	acelerador
S0465-546X2008000200010-1	T0	FAC_GEN	124	131	almacén
S0465-546X2008000200010-1	T1	FAC_GEN	138	153	central nuclear
S0465-546X2008000200010-1	T2	TRANSPORTE	187	193	camión
S0465-546X2008000200010-1	T3	DEPARTAMENTO	351	374	servicios de emergencia
S0465-546X2008000200010-1	T4	FAC_GEN	388	395	empresa
S0465-546X2008000200010-1	T5	DEPARTAMENTO	821	836	servicio médico
S0465-546X2008000200010-1	T6	FAC_GEN	1061	1080	centro hospitalario
S0465-546X2008000200010-1	T7	DEPARTAMENTO	1294	1315	Unidad de Toxicología
S0465-546X2008000200010-1	T8	FAC_NOM	1320	1349	Hospital Clínico de Barcelona
S0465-546X2008000200010-1	T9	GPE_NOM	1340	1349	Barcelona
S0716-10182005000100012-1	T0	GPE_NOM	31	42	Chimbarongo
S0716-10182005000100012-1	T1	GPE_NOM	44	53	VI Región
S0716-10182005000100012-1	T2	DEPARTAMENTO	151	154	UCI
S0716-10182005000100012-1	T3	FAC_NOM	159	194	Hospital Barros Luco Trudeau (HBLT)
S0716-10182005000100012-1	T4	DEPARTAMENTO	599	619	Unidad de Emergencia
S0716-10182005000100012-1	T5	FAC_NOM	624	647	Hospital de Chimbarongo
S0716-10182005000100012-1	T6	GPE_NOM	636	647	Chimbarongo
S0716-10182005000100012-1	T7	FAC_NOM	706	730	Hospital de San Fernando
S0716-10182005000100012-1	T8	GPE_NOM	718	730	San Fernando
S0716-10182005000100012-1	T9	DEPARTAMENTO	1406	1409	UCI
S0716-10182005000100012-1	T10	DEPARTAMENTO	1909	1912	UCI
S0716-10182005000100012-1	T11	DEPARTAMENTO	1956	1975	Anatomía patológica
S0716-10182006000400010-1	T0	TRANSPORTE	603	608	toria
S0716-10182006000400010-1	T1	DEPARTAMENTO	834	855	Unidad de Infecciosos
S0716-10182006000400010-1	T2	DEPARTAMENTO	2326	2338	Reumatología
S0716-10182006000400010-1	T3	FAC_GEN	3341	3344	ISP
S0716-10182006000400010-1	T4	GEO_GEN	4403	4413	zona rural
S0716-10182006000400010-1	T5	GPE_NOM	4420	4444	localidad de María Pinto
S0716-10182006000400010-1	T6	TRANSPORTE	4451	4459	visita a
S0716-10182006000400010-1	T7	FAC_GEN	4464	4480	granja educativa
S0716-10182006000400010-1	T8	GPE_NOM	4484	4491	Lonquén
S0716-10182006000400010-1	T9	FAC_GEN	4842	4845	ISP
S0716-10182006000400010-1	T10	FAC_GEN	4847	4867	centro de referencia
S0716-10182006000400010-1	T11	DEPARTAMENTO	5815	5844	Departamento de Epidemiología
S0716-10182006000400010-1	T12	GPE_NOM	5868	5877	Occidente
S0716-10182006000400010-1	T13	FAC_GEN	5894	5910	granja educativa
S0716-10182006000400010-1	T14	TRANSPORTE	5990	6007	visita inspectiva
S0716-10182006000400010-1	T15	DEPARTAMENTO	6025	6046	Servicio del Ambiente
S0716-10182006000400010-1	T16	FAC_GEN	6065	6072	recinto
S0716-10182006000400010-1	T17	FAC_NOM	6170	6173	SAG
S0716-10182006000400010-1	T18	TRANSPORTE	6204	6210	visita
S0716-10182006000400010-1	T19	GEO_GEN	6389	6429	zona rural afectada de brucelosis bovina
S0716-10182008000600010-1	T0	FAC_GEN	241	248	desaseo
S0716-10182008000600010-1	T1	GEO_GEN	285	295	zona rural
S0716-10182008000600010-1	T2	GPE_NOM	299	309	Casablanca
S0716-10182008000600010-1	T3	GPE_NOM	311	331	Región de Valparaíso
S0716-10182008000600010-1	T4	FAC_GEN	387	391	casa
S0716-10182008000600010-1	T5	FAC_GEN	396	400	piso
S0716-10182008000600010-1	T6	FAC_GEN	455	460	patio
S0716-10182008000600010-1	T7	DEPARTAMENTO	725	749	Cátedra de Parasitología
S0716-10182008000600010-1	T8	FAC_GEN	831	837	centro
S0716-10182009000400012-1	T0	DEPARTAMENTO	388	411	servicio de ginecología
S0716-10182009000400012-1	T1	FAC_NOM	418	447	Clínica Hospital del Profesor
S0716-10182009000400012-1	T2	GEO_GEN	632	643	zona urbana
S0716-10182009000400012-1	T3	FAC_GEN	958	969	laboratorio
S0716-10182009000500010-1	T0	DEPARTAMENTO	55	75	Servicio de Urgencia
S0716-10182009000500010-1	T1	DEPARTAMENTO	79	103	Servicio de Dermatología
S0716-10182009000500010-1	T2	FAC_NOM	108	136	Hospital Barros Luco Trudeau
S0716-10182009000500010-1	T3	FAC_GEN	1773	1797	Laboratorio de Virología
S0716-10182009000500010-1	T4	FAC_NOM	1802	1840	Instituto de Ciencias Biomédicas de la
S0716-10182009000500010-1	T5	FAC_NOM	1841	1861	Facultad de Medicina
S0716-10182009000500010-1	T6	FAC_NOM	1868	1888	Universidad de Chile
S0716-10182009000500010-1	T7	GPE_NOM	1883	1888	Chile
S0716-10182009000500012-2	T0	GPE_NOM	47	57	Montevideo
S0716-10182009000500012-2	T1	FAC_GEN	1212	1223	laboratorio
S0716-10182011000600014-1	T0	GEO_GEN	148	162	zona suburbana
S0716-10182011000600014-1	T1	GPE_NOM	166	179	Villa Alemana
S0716-10182011000600014-1	T2	GPE_NOM	181	201	Región de Valparaíso
S0716-10182011000600014-1	T3	FAC_GEN	215	219	casa
S0716-10182011000600014-1	T4	FAC_GEN	252	264	cantarillado
S0716-10182011000600014-1	T5	FAC_GEN	333	337	casa
S0716-10182011000600014-1	T6	TRANSPORTE	440	446	viajes
S0716-10182011000600014-1	T7	GPE_NOM	452	472	ciudad de Talcahuano
S0716-10182011000600014-1	T8	GPE_NOM	474	484	Concepción
S0716-10182011000600014-1	T9	FAC_GEN	530	549	casa de un familiar
S0716-10182011000600014-1	T10	FAC_GEN	618	640	Consultorio Periférico
S0716-10182011000600014-1	T11	GPE_NOM	644	657	Villa Alemana
S0716-10182011000600014-1	T12	TRANSPORTE	995	999	ador
S0716-10182011000600014-1	T13	FAC_GEN	1630	1641	laboratorio
S0716-10182011000600014-1	T14	FAC_GEN	1646	1657	consultorio
S0716-10182011000600014-1	T15	FAC_GEN	1927	1955	laboratorio de Parasitología
S0716-10182011000600014-1	T16	FAC_GEN	1962	1981	Escuela de Medicina
S0716-10182011000600014-1	T17	FAC_NOM	1988	2013	Universidad de Valparaíso
S0716-10182011000600014-1	T18	GPE_NOM	2003	2013	Valparaíso
S0716-10182012000400022-1	T0	GPE_NOM	53	63	Concepción
S0716-10182012000400022-1	T1	GPE_NOM	78	90	AAntofagasta
S0716-10182012000400022-1	T2	FAC_GEN	131	154	centro privado de salud
S0716-10182012000400022-1	T3	GPE_NOM	305	323	Región del Bío-Bío
S0716-10182012000400022-1	T4	GEO_GEN	325	336	zona urbana
S0716-10182012000400022-1	T5	GPE_NOM	340	350	Concepción
S0716-10182012000400022-1	T6	FAC_GEN	626	637	laboratorio
S0716-10182012000400022-1	T7	TRANSPORTE	977	985	trasladó
S0716-10182012000400022-1	T8	DEPARTAMENTO	991	1020	Unidad de Cuidados Intensivos
S0716-10182012000400022-1	T9	FAC_GEN	1419	1445	Instituto de Salud Pública
S0716-10182013000300009-1	T0	GEO_GEN	67	79	sector rural
S0716-10182013000300009-1	T1	GPE_NOM	83	90	Huaquén
S0716-10182013000300009-1	T2	GPE_NOM	111	151	comuna de Curepto de la Región del Maule
S0716-10182013000300009-1	T3	FAC_GEN	168	182	centro privado
S0716-10182013000300009-1	T4	GPE_NOM	601	606	Talca
S0716-10182013000300009-1	T5	GPE_NOM	965	971	Iodamo
S0716-10182013000600017-1	T0	COMUNIDAD	101	108	peruana
S0716-10182013000600017-1	T1	GPE_NOM	121	126	Chile
S0716-10182013000600017-1	T2	DEPARTAMENTO	183	190	cirugía
S0716-10182013000600017-1	T3	DEPARTAMENTO	355	375	Servicio de Urgencia
S0716-10182013000600017-1	T4	FAC_GEN	387	393	centro
S0716-10182013000600017-1	T5	TRANSPORTE	456	461	vuelo
S0716-10182013000600017-1	T6	TRANSPORTE	465	470	avión
S0716-10182013000600017-1	T7	FAC_GEN	945	956	laboratorio
S0716-10182013000600017-1	T8	FAC_GEN	2064	2073	domicilio
S0716-10182013000600017-1	T9	FAC_GEN	2379	2390	laboratorio
S0716-10182013000600017-1	T10	TRANSPORTE	3003	3012	vía aérea
S0716-10182013000600017-1	T11	TRANSPORTE	4738	4743	viaje
S0716-10182013000600017-1	T12	GPE_NOM	4756	4771	norte de México
S0716-10182013000600017-1	T13	GPE_NOM	4794	4814	ciudad de Hermosillo
S0716-10182013000600017-1	T14	GPE_NOM	4816	4822	Sonora
S0716-10182013000600017-1	T15	GPE_NOM	4843	4849	México
S0716-10182013000600017-1	T16	GPE_NOM	4861	4868	Arizona
S0716-10182013000600017-1	T17	GPE_NOM	4923	4927	Perú
S0716-10182013000600017-1	T18	GPE_NOM	4930	4935	Chile
S0716-10182013000600017-1	T19	DEPARTAMENTO	5007	5021	histopatología
S0716-10182014000200014-1	T0	GPE_NOM	49	68	provincia de Arauco
S0716-10182014000200014-1	T1	GPE_NOM	70	88	Región del Bío-Bío
S0716-10182014000200014-1	T2	GEO_NOM	114	127	lago Lanalhue
S0716-10182014000200014-1	T3	TRANSPORTE	149	155	viajes
S0716-10182014000200014-1	T4	GPE_GEN	165	174	su región
S0716-10182014000200014-1	T5	FAC_GEN	315	347	policlínico de atención primaria
S0716-10182014000200014-1	T6	DEPARTAMENTO	533	545	oftalmología
S0716-10182014000300017-1	T0	DEPARTAMENTO	52	60	Urgencia
S0716-10182014000300017-1	T1	FAC_GEN	141	150	de fútbol
S0716-10182014000300017-1	T2	FAC_GEN	1200	1207	cultivo
S0716-10182014000300017-1	T3	GPE_NOM	1634	1640	Madrid
S0716-10182014000300017-1	T4	GPE_NOM	1642	1648	España
S0716-10182014000300017-1	T5	GPE_NOM	1696	1703	Francia
S0716-10182014000300017-1	T6	GPE_NOM	1761	1767	Berlín
S0716-10182014000300017-1	T7	GPE_NOM	1769	1777	Alemania
S0716-10182015000200015-1	T0	GPE_NOM	58	71	Alto Hospicio
S0716-10182015000200015-1	T1	GPE_NOM	73	91	Región de Tarapacá
S0716-10182015000200015-1	T2	COMUNIDAD	119	128	boliviana
S0716-10182015000200015-1	T3	GPE_NOM	144	149	Chile
S0716-10182015000200015-1	T4	TRANSPORTE	257	263	viajes
S0716-10182015000200015-1	T5	FAC_GEN	1725	1736	laboratorio
S0716-10182015000200015-1	T6	FAC_GEN	2809	2837	Instituto Nacional del Tórax
S0716-10182015000200015-1	T7	FAC_GEN	2927	2953	Instituto de Salud Pública
S0716-10182017000200012-1	T0	GPE_NOM	80	98	ciudad de Santiago
S0716-10182017000200012-1	T1	DEPARTAMENTO	171	191	Servicio de Urgencia
S0716-10182017000200012-1	T2	TRANSPORTE	1987	1993	viajes
S0716-10182017000200012-1	T3	FAC_GEN	2503	2514	laboratorio
S0716-10182017000200012-1	T4	COMUNIDAD	2965	2970	china
S0716-10182017000200012-1	T5	DEPARTAMENTO	3571	3603	Unidad de Tratamiento Intermedio
S0716-10182017000200012-1	T6	FAC_GEN	4423	4434	ambulatorio
S1130-01082005001000013-1	T0	FAC_GEN	67	73	centro
S1130-01082005001000013-1	T1	GPE_NOM	3769	3778	Y de Roux
S1130-01082005001000013-1	T2	DEPARTAMENTO	4662	4709	Servicio de Cirugía General y Aparato Digestivo
S1130-01082005001000013-1	T3	FAC_NOM	4711	4750	Hospital Universitario Virgen del Rocío
S1130-01082005001000013-1	T4	GPE_NOM	4752	4759	Sevilla
S1130-01082007000500007-1	T0	GPE_NOM	57	64	Ecuador
S1130-01082007000500007-1	T1	DEPARTAMENTO	79	100	Servicio de Urgencias
S1130-01082007000500007-1	T2	FAC_NOM	105	143	Hospital Universitario "12 de Octubre"
S1130-01082007000500007-1	T3	GPE_NOM	904	910	España
S1130-01082007000500007-1	T4	GPE_GEN	917	934	su país de origen
S1130-01082007000500007-1	T5	FAC_GEN	977	985	hospital
S1130-01082007000500007-1	T6	GEO_GEN	4128	4150	territorio mesentérico
S1130-01082007000500007-1	T7	DEPARTAMENTO	4526	4553	planta de Aparato Digestivo
S1130-01082007000500007-1	T8	COMUNIDAD	4755	4771	hispanoamericana
S1130-01082007000500007-1	T9	GPE_GEN	8296	8316	lugar de procedencia
S1130-01082007000500007-1	T10	GPE_NOM	12471	12476	Japón
S1130-01082007000500007-1	T11	GPE_GEN	12478	12502	países de Hispanoamérica
S1130-01082007000500007-1	T12	GPE_GEN	13210	13224	país de origen
S1130-01082007000500007-1	T13	GPE_GEN	13231	13239	paciente
S1130-01082007000500007-1	T14	FAC_GEN	14183	14188	antro
S1130-01082007000500007-1	T15	DEPARTAMENTO	17364	17383	Anatomía Patológica
S1130-01082007000500007-1	T16	GPE_NOM	17495	17499	lloa
S1130-01082007000500007-1	T17	DEPARTAMENTO	17501	17531	Medicina del Aparato Digestivo
S1130-01082007000500007-1	T18	FAC_GEN	18278	18284	gastro
S1130-01082007000500007-1	T19	DEPARTAMENTO	18562	18571	citología
S1130-01082007000500007-1	T20	DEPARTAMENTO	18749	18761	gastroscopia
S1130-01082007000500007-1	T21	DEPARTAMENTO	18855	18885	Medicina del Aparato Digestivo
S1130-01082007000500007-1	T22	FAC_GEN	22457	22471	antro gástrico
S1130-01082007000500007-1	T23	DEPARTAMENTO	25087	25129	Servicio de Medicina del Aparato Digestivo
S1130-01082007000500007-1	T24	FAC_NOM	25131	25167	Hospital Universitario 12 de Octubre
S1130-01082007000500007-1	T25	GPE_NOM	25178	25185	Córdoba
S1130-01082007000500007-1	T26	GPE_NOM	25198	25204	Madrid
S1130-01082008000900008-1	T0	COMUNIDAD	10	21	ecuatoriana
S1130-01082008000900008-1	T1	GPE_NOM	46	52	España
S1130-01082008000900008-1	T2	DEPARTAMENTO	292	301	Urgencias
S1130-01082008000900008-1	T3	FAC_GEN	313	319	centro
S1130-01082008000900008-1	T4	DEPARTAMENTO	920	927	cirugía
S1130-01082008000900008-1	T5	DEPARTAMENTO	1443	1452	consultas
S1130-01082017000700009-1	T0	COMUNIDAD	53	62	pakistaní
S1130-01082017000700009-1	T1	FAC_GEN	87	95	vivienda
S1130-01082017000700009-1	T2	GPE_NOM	99	105	España
S1130-01082017000700009-1	T3	GPE_GEN	221	238	su país de origen
S1130-01082017000700009-1	T4	DEPARTAMENTO	2731	2740	citología
S1130-05582009000600003-3	T0	DEPARTAMENTO	70	103	urgencias de cirugía maxilofacial
S1130-05582009000600003-3	T1	FAC_GEN	253	260	piscina
S1130-05582009000600003-3	T2	FAC_GEN	394	401	clínica
S1130-05582009000600003-3	T3	FAC_GEN	477	480	ATM
S1130-05582009000600003-3	T4	FAC_GEN	768	771	CAE
S1130-05582009000600003-3	T5	FAC_GEN	868	871	ATM
S1130-05582009000600003-3	T6	DEPARTAMENTO	916	931	Servicio de ORL
S1130-05582014000100007-1	T0	DEPARTAMENTO	51	75	servicio de Cirugía Oral
S1130-05582014000100007-1	T1	FAC_GEN	82	102	clínica odontológica
S1130-05582014000100007-1	T2	FAC_NOM	109	147	Corporación Universitaria Rafael Núñez
S1130-05582014000100007-1	T3	FAC_GEN	2883	2890	maxilar
S1130-05582014000100007-1	T4	FAC_GEN	3556	3563	escuela
S1130-05582014000100007-1	T5	DEPARTAMENTO	3721	3743	servicio de ortodoncia
S1130-05582014000200005-1	T0	DEPARTAMENTO	40	49	urgencias
S1130-05582014000200005-1	T1	FAC_NOM	54	75	Hospital General Xoco
S1130-05582014000200005-1	T2	GPE_NOM	84	90	México
S1130-05582014000200005-1	T3	DEPARTAMENTO	442	474	Unidad de Terapia Intensiva (UTI
S1130-05582014000200005-1	T4	TRANSPORTE	1669	1674	silla
S1130-05582014000200005-1	T5	COMUNIDAD	1675	1680	turca
S1130-05582014000200005-1	T6	DEPARTAMENTO	1714	1717	UTI
S1130-05582014000200005-1	T7	GPE_NOM	1729	1736	Glasgow
S1130-05582014000200005-1	T8	FAC_GEN	2119	2123	ACMI
S1132-12962004000100005-1	T0	GPE_GEN	49	64	aldea asturiana
S1132-12962004000100005-1	T1	GEO_GEN	87	92	campo
S1132-12962004000100005-1	T2	DEPARTAMENTO	328	335	minería
S1132-12962004000100005-1	T3	GPE_NOM	455	461	Europa
S1132-12962004000100005-1	T4	FAC_GEN	694	705	ambulatoria
S1132-12962004000100005-1	T5	DEPARTAMENTO	1128	1131	UHP
S1132-12962004000100005-1	T6	DEPARTAMENTO	1133	1171	unidad de hospitalización psiquiátrica
S1132-12962004000100005-1	T7	FAC_GEN	1206	1241	hospital psiquiátrico penitenciario
S1132-12962004000100005-1	T8	GPE_NOM	1266	1274	Asturias
S1132-12962004000100005-1	T9	DEPARTAMENTO	1329	1354	Servicios de Salud Mental
S1132-12962004000100005-1	T10	FAC_GEN	1633	1647	hogar tutelado
S1132-12962004000100005-1	T11	FAC_GEN	1987	1991	casa
S1132-12962004000100005-1	T12	DEPARTAMENTO	2032	2042	enfermería
S1132-12962004000100005-1	T13	FAC_GEN	3088	3102	hogar tutelado
S1132-12962004000100005-1	T14	FAC_GEN	3213	3245	centro de atención primaria (CAP
S1132-12962004000100005-1	T15	FAC_GEN	3655	3663	farmacia
S1132-12962004000100005-1	T16	FAC_GEN	4128	4131	CAP
S1132-12962004000100005-1	T17	FAC_GEN	4792	4795	CAP
S1132-12962004000100005-1	T18	FAC_GEN	5577	5585	farmacia
S1132-12962004000100005-1	T19	FAC_GEN	5608	5611	CAP
S1132-12962004000100005-1	T20	FAC_GEN	5730	5734	casa
S1132-12962004000100005-1	T21	DEPARTAMENTO	7405	7414	consultas
S1132-12962004000100005-1	T22	GPE_GEN	7828	7834	pueblo
S1132-12962004000100005-1	T23	FAC_GEN	7930	7934	casa
S1132-12962004000100005-1	T24	GPE_GEN	8426	8432	pueblo
S1134-80462009000100005-4	T0	FAC_GEN	190	198	farmacia
S1135-76062004000200001-1	T0	FAC_GEN	201	210	domicilio
S1135-76062004000200001-1	T1	FAC_GEN	245	253	vivienda
S1135-76062004000200001-1	T2	FAC_GEN	306	316	dormitorio
S1135-76062004000200001-1	T3	FAC_NOM	520	560	Instituto Anatómico Forense de Cartagena
S1135-76062004000200001-1	T4	GPE_NOM	551	560	Cartagena
S1135-76062004000200001-1	T5	FAC_GEN	4341	4349	ahorcado
S1135-76062004000200001-1	T6	GPE_GEN	5139	5147	vecindad
S1135-76062004000200001-1	T7	GEO_GEN	5522	5547	s occipital y escapulares
S1135-76062004000200001-1	T8	COMUNIDAD	6309	6318	argentina
S1135-76062004000200001-1	T9	GEO_GEN	6896	6912	zonas anatómicas
S1135-76062004000200001-1	T10	FAC_GEN	8966	8972	sillón
S1135-76062007000300004-1	T0	TRANSPORTE	61	68	turismo
S1135-76062007000300004-1	T1	TRANSPORTE	84	90	salida
S1135-76062007000300004-1	T2	GEO_GEN	97	104	calzada
S1135-76062007000300004-1	T3	DEPARTAMENTO	160	179	Unidad de Atestados
S1135-76062007000300004-1	T4	DEPARTAMENTO	206	210	fico
S1135-76062007000300004-1	T5	TRANSPORTE	215	223	vehículo
S1135-76062007000300004-1	T6	DEPARTAMENTO	490	493	UCI
S1135-76062007000300004-1	T7	FAC_GEN	498	515	Hospital Regional
S1135-76062007000300004-1	T8	FAC_GEN	553	561	Hospital
S1135-76062007000300004-1	T9	DEPARTAMENTO	595	619	Servicio de Neurocirugía
S1135-76062007000300004-1	T10	GEO_GEN	4009	4028	regiones anatómicas
S1135-76062007000300004-1	T11	FAC_NOM	4166	4222	Instituto Nacional de Toxicología y Ciencias Forenses de
S1135-76062007000300004-1	T12	GPE_NOM	4223	4230	Sevilla
S1135-76062007000300004-1	T13	DEPARTAMENTO	4642	4666	Departamento de Análisis
S1135-76062007000300004-1	T14	FAC_GEN	4671	4711	Centro de Investigación y Criminalística
S1135-76062007000300004-1	T15	TRANSPORTE	4909	4914	coche
S1135-76062007000300004-1	T16	FAC_GEN	5067	5072	guace
S1135-76062007000300004-1	T17	GEO_GEN	5519	5529	naturaleza
S1135-76062007000300004-1	T18	TRANSPORTE	6920	6928	vehículo
S1135-76062007000300004-1	T19	FAC_GEN	6955	6963	desguace
S1135-76062007000300004-1	T20	TRANSPORTE	7506	7514	vehículo
S1135-76062009000400006-1	T0	GEO_NOM	84	92	Red Frog
S1135-76062009000400006-1	T1	GPE_NOM	96	112	Isla Bastimentos
S1135-76062009000400006-1	T2	GEO_GEN	171	174	mar
S1135-76062009000400006-1	T3	FAC_GEN	491	506	parrilla costal
S1135-76062010000200003-1	T0	GPE_NOM	35	50	Puerto Vallarta
S1135-76062010000200003-1	T1	GEO_GEN	99	112	campo de golf
S1135-76062010000200003-1	T2	GEO_GEN	122	126	illa
S1135-76062010000200003-1	T3	GEO_GEN	211	215	zona
S1135-76062010000200003-1	T4	GEO_GEN	220	233	campo de golf
S1135-76062010000200003-1	T5	GEO_GEN	448	451	río
S1135-76062010000200003-1	T6	FAC_GEN	1364	1372	hospital
S1135-76062010000200003-2	T0	FAC_GEN	127	134	inmedia
S1135-76062010000200003-2	T1	GEO_GEN	145	158	campo de golf
S1135-76062010000200003-2	T2	GPE_NOM	159	174	Marina Vallarta
S1135-76062010000200003-2	T3	GEO_GEN	299	311	zona privada
S1135-76062010000200003-2	T4	FAC_GEN	579	595	hospital privado
